V 1
N FB-N01-L::LEVEL
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-P13-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-P15-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-P16-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-S01-L::LEVEL
D 2018 09 27 11 05 16.114 0 D
D 2018 09 27 11 10 16.127 0 D
D 2018 09 27 11 15 16.134 0 D
D 2018 09 27 11 20 16.114 0 D
D 2018 09 27 11 25 16.120 0 D
D 2018 09 27 11 30 16.121 0 D
N FB-S01ov-L::LEVEL
D 2018 09 27 11 05 17.486 0 D
D 2018 09 27 11 10 17.488 0 D
D 2018 09 27 11 15 17.488 0 D
D 2018 09 27 11 20 17.488 0 D
D 2018 09 27 11 25 17.488 0 D
D 2018 09 27 11 30 17.489 0 D
N FB-U06-L::LEVEL
D 2018 09 27 11 05 12.936 0 D
D 2018 09 27 11 10 12.939 0 D
D 2018 09 27 11 15 12.939 0 D
D 2018 09 27 11 20 12.939 0 D
D 2018 09 27 11 25 12.936 0 D
D 2018 09 27 11 30 12.939 0 D
N FB-U06ov-L::LEVEL
D 2018 09 27 11 05 15.491 0 D
D 2018 09 27 11 10 15.491 0 D
D 2018 09 27 11 15 15.492 0 D
D 2018 09 27 11 20 15.488 0 D
D 2018 09 27 11 25 15.491 0 D
D 2018 09 27 11 30 15.491 0 D
N FB-U08ds-L::LEVEL
D 2018 09 27 11 05 16.542 0 D
D 2018 09 27 11 10 16.535 0 D
D 2018 09 27 11 15 16.529 0 D
D 2018 09 27 11 20 16.537 0 D
D 2018 09 27 11 25 16.535 0 D
D 2018 09 27 11 30 16.544 0 D
N FB-U08us-L::LEVEL
D 2018 09 27 11 05 16.966 0 D
D 2018 09 27 11 10 16.957 0 D
D 2018 09 27 11 15 16.961 0 D
D 2018 09 27 11 20 16.959 0 D
D 2018 09 27 11 25 16.961 0 D
D 2018 09 27 11 30 16.963 0 D
N FB-U11ov-L::LEVEL
D 2018 09 27 11 05 20.098 0 D
D 2018 09 27 11 10 20.106 0 D
D 2018 09 27 11 15 20.106 0 D
D 2018 09 27 11 20 20.102 0 D
D 2018 09 27 11 25 20.106 0 D
D 2018 09 27 11 30 20.108 0 D
N FB-U12-L::LEVEL
D 2018 09 27 11 05 21.938 0 D
D 2018 09 27 11 10 21.940 0 D
D 2018 09 27 11 15 21.939 0 D
D 2018 09 27 11 20 21.937 0 D
D 2018 09 27 11 25 21.937 0 D
D 2018 09 27 11 30 21.939 0 D
N FB-U12-Q::FLOW
D 2018 09 27 11 05 0.158 0 D
D 2018 09 27 11 10 0.167 0 D
D 2018 09 27 11 15 0.162 0 D
D 2018 09 27 11 20 0.154 0 D
D 2018 09 27 11 25 0.154 0 D
D 2018 09 27 11 30 0.162 0 D
N FB-U12ov-Q::FLOW
D 2018 09 27 11 05 0.000 0 D
D 2018 09 27 11 10 0.000 0 D
D 2018 09 27 11 15 0.000 0 D
D 2018 09 27 11 20 0.000 0 D
D 2018 09 27 11 25 0.000 0 D
D 2018 09 27 11 30 0.000 0 D
N FB-U15-L::LEVEL
D 2018 09 27 11 05 --- 4 D
D 2018 09 27 11 10 --- 4 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-U15ov-Q::FLOW
D 2018 09 27 11 05 0.000 0 D
D 2018 09 27 11 10 0.000 0 D
D 2018 09 27 11 15 0.000 0 D
D 2018 09 27 11 20 0.000 0 D
D 2018 09 27 11 25 0.000 0 D
D 2018 09 27 11 30 0.000 0 D
N FB-U16us-L::LEVEL
D 2018 09 27 11 05 13.545 0 D
D 2018 09 27 11 10 13.547 0 D
D 2018 09 27 11 15 13.548 0 D
D 2018 09 27 11 20 13.550 0 D
D 2018 09 27 11 25 13.548 0 D
D 2018 09 27 11 30 13.549 0 D
N FB-U16ds-L::LEVEL
D 2018 09 27 11 05 11.694 0 D
D 2018 09 27 11 10 11.694 0 D
D 2018 09 27 11 15 11.693 0 D
D 2018 09 27 11 20 11.694 0 D
D 2018 09 27 11 25 11.694 0 D
D 2018 09 27 11 30 11.694 0 D
N FB-U17-Q::FLOW
D 2018 09 27 11 05 0.127 0 D
D 2018 09 27 11 10 0.125 0 D
D 2018 09 27 11 15 0.127 0 D
D 2018 09 27 11 20 0.124 0 D
D 2018 09 27 11 25 0.125 0 D
D 2018 09 27 11 30 0.124 0 D
N FB-U18-L::LEVEL
D 2018 09 27 11 05 13.639 0 D
D 2018 09 27 11 10 13.640 0 D
D 2018 09 27 11 15 13.636 0 D
D 2018 09 27 11 20 13.636 0 D
D 2018 09 27 11 25 13.639 0 D
D 2018 09 27 11 30 13.636 0 D
N FB-U19-L::LEVEL
D 2018 09 27 11 05 13.354 0 D
D 2018 09 27 11 10 13.363 0 D
D 2018 09 27 11 15 13.367 0 D
D 2018 09 27 11 20 13.364 0 D
D 2018 09 27 11 25 13.359 0 D
D 2018 09 27 11 30 13.356 0 D
N FB-U19-Q::FLOW
D 2018 09 27 11 05 0.471 0 D
D 2018 09 27 11 10 0.496 0 D
D 2018 09 27 11 15 0.506 0 D
D 2018 09 27 11 20 0.498 0 D
D 2018 09 27 11 25 0.485 0 D
D 2018 09 27 11 30 0.477 0 D
N FB-U19ov-L::LEVEL
D 2018 09 27 11 05 --- 4 D
D 2018 09 27 11 10 --- 4 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-U19ov-Q::FLOW
D 2018 09 27 11 05 --- 4 D
D 2018 09 27 11 10 --- 4 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-U24ds-L::LEVEL
D 2018 09 27 11 05 11.766 0 D
D 2018 09 27 11 10 11.765 0 D
D 2018 09 27 11 15 11.769 0 D
D 2018 09 27 11 20 11.765 0 D
D 2018 09 27 11 25 11.770 0 D
D 2018 09 27 11 30 11.770 0 D
N FB-U24ds-Q::FLOW
D 2018 09 27 11 05 1.801 0 D
D 2018 09 27 11 10 1.780 0 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-U24ov-L::LEVEL
D 2018 09 27 11 05 11.208 0 D
D 2018 09 27 11 10 11.208 0 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-U24ov-Q::FLOW
D 2018 09 27 11 05 0.000 0 D
D 2018 09 27 11 10 0.000 0 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-U24us-L::LEVEL
D 2018 09 27 11 05 11.995 0 D
D 2018 09 27 11 10 11.996 0 D
D 2018 09 27 11 15 11.997 0 D
D 2018 09 27 11 20 11.996 0 D
D 2018 09 27 11 25 11.997 0 D
D 2018 09 27 11 30 11.999 0 D
N FB-U27-L::LEVEL
D 2018 09 27 11 05 --- 4 D
D 2018 09 27 11 10 --- 4 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-U27ov-L::LEVEL
D 2018 09 27 11 05 --- 4 D
D 2018 09 27 11 10 --- 4 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
N FB-Q01-Od::DISSOLVED_O2
D 2018 09 27 11 05 4.800 0 D
D 2018 09 27 11 10 4.900 0 D
D 2018 09 27 11 15 4.900 0 D
D 2018 09 27 11 20 4.900 0 D
D 2018 09 27 11 25 4.900 0 D
D 2018 09 27 11 30 4.900 0 D
N FB-Q01-Tu::CONS_POL
D 2018 09 27 11 05 9.900 0 D
D 2018 09 27 11 10 9.400 0 D
D 2018 09 27 11 15 9.400 0 D
D 2018 09 27 11 20 9.800 0 D
D 2018 09 27 11 25 9.200 0 D
D 2018 09 27 11 30 9.300 0 D
N FB-Q02-Od::DISSOLVED_O2
D 2018 09 27 11 05 2.900 0 D
D 2018 09 27 11 10 3.500 0 D
D 2018 09 27 11 15 2.300 0 D
D 2018 09 27 11 20 2.600 0 D
D 2018 09 27 11 25 2.600 0 D
D 2018 09 27 11 30 2.400 0 D
N FB-Q02-Tu::CONS_POL
D 2018 09 27 11 05 -7.000 0 D
D 2018 09 27 11 10 -6.800 0 D
D 2018 09 27 11 15 -6.600 0 D
D 2018 09 27 11 20 -7.300 0 D
D 2018 09 27 11 25 -7.000 0 D
D 2018 09 27 11 30 -7.600 0 D
N FB-N24-L::LEVEL
D 2018 09 27 11 05 18.785 0 D
D 2018 09 27 11 10 18.786 0 D
D 2018 09 27 11 15 18.788 0 D
D 2018 09 27 11 20 18.788 0 D
D 2018 09 27 11 25 18.789 0 D
D 2018 09 27 11 30 18.788 0 D
N FB-U06ov-Q::FLOW
D 2018 09 27 11 05 0.000 0 D
D 2018 09 27 11 10 0.000 0 D
D 2018 09 27 11 15 0.000 0 D
D 2018 09 27 11 20 0.000 0 D
D 2018 09 27 11 25 0.000 0 D
D 2018 09 27 11 30 0.000 0 D
N FB-U12ov-L::LEVEL
D 2018 09 27 11 05 21.762 0 D
D 2018 09 27 11 10 21.762 0 D
D 2018 09 27 11 15 21.762 0 D
D 2018 09 27 11 20 21.762 0 D
D 2018 09 27 11 25 21.762 0 D
D 2018 09 27 11 30 21.762 0 D
N FB-N03us-L::LEVEL
D 2018 09 27 11 05 22.125 0 D
D 2018 09 27 11 10 22.037 0 D
D 2018 09 27 11 15 22.078 0 D
D 2018 09 27 11 20 22.063 0 D
D 2018 09 27 11 25 22.078 0 D
D 2018 09 27 11 30 22.048 0 D
N FB-N03ds-L::LEVEL
D 2018 09 27 11 05 18.282 0 D
D 2018 09 27 11 10 18.282 0 D
D 2018 09 27 11 15 18.276 0 D
D 2018 09 27 11 20 18.277 0 D
D 2018 09 27 11 25 18.270 0 D
D 2018 09 27 11 30 18.281 0 D
N FB-N03in-L::LEVEL
D 2018 09 27 11 05 19.901 0 D
D 2018 09 27 11 10 19.908 0 D
D 2018 09 27 11 15 19.861 0 D
D 2018 09 27 11 20 19.946 0 D
D 2018 09 27 11 25 21.759 0 D
D 2018 09 27 11 30 22.428 0 D
N FB-N04us-L::LEVEL
D 2018 09 27 11 05 18.125 0 D
D 2018 09 27 11 10 17.938 0 D
D 2018 09 27 11 15 17.958 0 D
D 2018 09 27 11 20 18.083 0 D
D 2018 09 27 11 25 18.046 0 D
D 2018 09 27 11 30 18.081 0 D
N FB-N04ds-L::LEVEL
D 2018 09 27 11 05 13.091 0 D
D 2018 09 27 11 10 13.015 0 D
D 2018 09 27 11 15 13.036 0 D
D 2018 09 27 11 20 13.121 0 D
D 2018 09 27 11 25 13.218 0 D
D 2018 09 27 11 30 13.391 0 D
N FB-N04in-L::LEVEL
D 2018 09 27 11 05 --- 4 D
D 2018 09 27 11 10 --- 4 D
D 2018 09 27 11 15 --- 4 D
D 2018 09 27 11 20 --- 4 D
D 2018 09 27 11 25 --- 4 D
D 2018 09 27 11 30 --- 4 D
V 1
